198.056508	25.862188
198.818765	6.564773
199.580988	12.067046
200.343178	-1.844438
201.105336	11.318602
201.867460	9.231278
202.629552	9.507009
203.391611	14.648553
204.153637	8.956776
204.915629	7.681999
205.677589	14.451033
206.439516	12.137327
207.201410	9.942087
207.963271	5.081888
208.725099	8.119724
209.486893	10.572607
210.248655	15.483895
211.010384	19.736038
211.772079	4.919118
212.533741	20.004585
213.295371	8.590468
214.056967	3.048238
214.818529	7.062338
215.580059	6.162888
216.341555	18.030285
217.103019	2.068428
217.864449	-2.353739
218.625845	-0.984403
219.387209	8.330140
220.148539	3.443818
220.909836	7.960280
221.671099	10.185921
222.432329	9.090384
223.193526	11.195453
223.954690	8.427693
224.715820	6.044372
225.476916	5.100907
226.237979	2.620897
226.999009	4.600262
227.760006	1.244533
228.520968	6.296345
229.281898	4.943379
230.042793	2.515139
230.803656	-0.000000
231.564484	6.685720
232.325280	3.353734
233.086041	3.875434
233.846769	5.368629
234.607464	5.827086
235.368124	1.141170
236.128752	3.174366
236.889345	0.000000
237.649905	1.630744
238.410431	1.432170
239.170923	7.616788
239.931382	2.456111
240.691807	6.783465
241.452198	5.867400
242.212556	3.597605
242.972879	3.743852
243.733169	9.474427
244.493425	4.375946
245.253647	3.183450
246.013835	5.174576
246.773990	2.163260
247.534110	2.821820
248.294197	3.810854
249.054250	3.309862
249.814268	6.119227
250.574253	6.118964
251.334204	7.445214
252.094121	6.954721
252.854004	5.969444
253.613853	2.824120
254.373667	3.330070
255.133448	5.008800
255.893195	4.522160
256.652907	0.168060
257.412586	5.737041
258.172230	6.440183
258.931840	4.597927
259.691416	4.109321
260.450958	4.650831
261.210466	3.813141
261.969939	6.979208
262.729378	2.987075
263.488783	7.078592
264.248154	5.347545
265.007490	3.412012
265.766793	3.618108
266.526061	5.466930
267.285294	3.671034
268.044493	11.644763
268.803658	6.326757
269.562789	9.739850
270.321885	4.900147
271.080946	7.203246
271.839974	12.006074
272.598966	6.318856
273.357925	2.306371
274.116849	5.588239
274.875738	6.175194
275.634593	2.702365
