198.056508	74.864229
198.818765	60.395912
199.580988	49.538401
200.343178	23.362875
201.105336	42.295829
201.867460	47.887257
202.629552	44.738864
203.391611	47.743432
204.153637	45.837620
204.915629	51.213330
205.677589	33.885182
206.439516	31.071558
207.201410	34.087154
207.963271	30.953317
208.725099	24.810269
209.486893	24.669417
210.248655	25.376384
211.010384	34.853003
211.772079	26.645223
212.533741	33.207611
213.295371	22.257121
214.056967	28.196198
214.818529	28.992756
215.580059	30.814438
216.341555	28.282800
217.103019	26.889564
217.864449	26.899872
218.625845	22.641281
219.387209	19.223400
220.148539	18.158315
220.909836	20.206864
221.671099	15.878053
222.432329	10.849813
223.193526	21.529718
223.954690	21.912002
224.715820	20.056327
225.476916	17.987410
226.237979	17.297920
226.999009	16.867627
227.760006	15.681122
228.520968	15.014360
229.281898	13.888541
230.042793	12.118397
230.803656	19.317071
231.564484	15.096788
232.325280	12.786112
233.086041	11.014391
233.846769	13.322153
234.607464	15.927368
235.368124	15.595990
236.128752	12.697463
236.889345	12.862143
237.649905	13.951923
238.410431	13.426590
239.170923	12.045153
239.931382	12.806865
240.691807	12.871190
241.452198	11.562230
242.212556	12.505958
242.972879	14.805234
243.733169	12.688965
244.493425	9.425114
245.253647	11.896050
246.013835	10.849917
246.773990	14.310796
247.534110	11.951237
248.294197	13.089455
249.054250	11.253531
249.814268	10.253839
250.574253	11.741795
251.334204	14.890428
252.094121	16.393271
252.854004	18.903241
253.613853	14.120600
254.373667	17.815875
255.133448	20.703040
255.893195	19.763513
256.652907	16.974100
257.412586	16.873650
258.172230	18.642635
258.931840	21.456994
259.691416	24.827147
260.450958	21.531625
261.210466	25.998690
261.969939	24.078268
262.729378	25.302283
263.488783	27.783474
264.248154	28.520240
265.007490	28.553156
265.766793	28.763959
266.526061	31.525963
267.285294	32.121548
268.044493	32.716238
268.803658	31.261625
269.562789	31.279902
270.321885	34.866432
271.080946	32.983283
271.839974	31.444479
272.598966	30.445400
273.357925	36.325346
274.116849	29.675477
274.875738	37.823061
275.634593	37.833116
276.393413	34.712586
277.152199	34.271141
277.910951	33.623993
278.669667	34.113059
279.428350	31.148257
280.186997	31.818794
280.945610	33.429405
281.704188	30.293696
282.462732	26.615470
283.221241	28.424285
283.979715	30.978354
284.738155	31.462486
285.496559	29.509818
286.254930	29.232866
287.013265	29.309901
287.771566	24.198189
288.529831	31.624023
289.288062	30.745680
290.046259	28.789607
290.804420	25.598353
291.562546	29.857509
292.320638	28.509915
293.078695	25.557515
293.836717	27.290202
294.594703	24.178716
295.352655	30.725908
296.110572	31.534072
296.868455	24.164344
297.626302	26.051017
298.384114	29.702719
299.141891	24.171348
299.899633	27.474517
300.657340	24.621632
301.415012	23.015626
302.172648	22.826453
302.930250	25.104894
303.687817	22.652735
304.445348	28.994411
305.202844	24.980058
305.960306	25.192911
306.717732	24.887473
307.475122	28.128070
308.232478	26.421544
308.989798	25.942871
309.747083	28.118865
310.504333	19.062927
311.261548	20.858678
312.018727	25.322292
312.775871	29.623563
313.532979	25.016880
314.290052	22.734854
315.047090	24.398686
315.804093	28.238020
316.561060	25.237814
317.317991	28.176361
318.074888	30.030645
318.831748	25.358704
319.588574	24.108631
320.345363	30.826967
321.102118	28.475985
321.858836	26.665521
322.615520	26.308264
323.372167	27.960225
324.128780	29.631134
324.885356	25.487154
325.641897	28.992505
326.398402	23.196309
327.154872	28.169203
327.911306	24.904823
328.667705	25.296159
329.424067	24.216086
330.180394	23.679821
330.936686	27.734774
331.692941	29.224184
332.449161	24.831400
333.205345	26.328259
333.961493	27.094011
334.717606	21.402267
335.473682	30.287700
336.229723	29.580848
336.985728	26.649317
337.741697	25.565204
338.497631	27.444883
339.253528	27.471790
340.009389	24.891398
340.765215	28.069254
341.521004	31.067878
342.276758	26.817005
343.032476	25.547198
343.788157	28.389390
344.543803	27.507860
345.299412	27.187355
346.054986	26.684768
346.810523	26.558647
347.566025	25.688877
348.321490	25.005539
349.076919	26.800081
349.832312	28.417355
350.587669	26.226294
351.342990	27.090274
352.098274	27.966498
352.853523	26.717324
353.608735	28.178734
354.363911	28.082419
355.119051	30.716595
355.874154	22.172464
356.629221	25.572677
357.384252	24.054667
358.139246	27.272015
358.894205	26.349894
359.649126	28.404877
360.404012	31.084061
361.158861	27.390396
361.913674	30.480636
362.668450	27.940779
363.423190	30.205260
364.177893	26.994233
364.932560	23.146832
365.687191	29.745144
366.441785	31.684799
367.196342	25.790286
367.950863	29.679578
368.705348	29.352411
369.459795	28.612154
370.214207	25.898624
370.968581	22.813888
371.722919	24.023797
372.477221	27.715997
373.231486	29.631490
373.985714	23.351304
374.739905	28.846008
375.494060	26.393691
376.248178	25.827687
377.002259	28.765152
377.756304	21.585811
378.510312	25.944704
379.264283	25.910179
380.018217	30.339968
380.772114	24.436847
381.525975	27.772134
382.279799	23.735713
383.033586	18.373404
383.787336	23.072870
384.541049	21.042926
385.294725	18.872864
386.048365	19.099486
386.801967	26.890320
387.555532	24.738185
388.309061	29.265104
389.062552	26.472592
389.816007	25.689893
390.569424	28.694050
391.322804	22.537787
392.076148	22.947369
392.829454	24.018742
393.582723	24.117021
394.335955	22.606780
395.089150	21.751430
395.842308	23.958187
396.595428	27.596213
397.348512	24.503057
398.101558	25.897239
398.854567	22.344434
399.607539	21.988934
400.360473	25.135003
401.113371	22.864061
401.866231	23.294869
402.619054	19.922125
403.371839	25.239344
404.124587	21.557580
404.877298	22.759461
405.629971	26.143549
406.382607	25.917779
407.135206	23.504947
407.887767	22.344984
408.640291	26.911171
409.392777	25.739710
410.145226	26.570326
410.897638	26.174713
411.650012	23.953773
412.402348	26.314822
413.154647	27.145547
413.906909	24.191920
414.659132	29.243735
415.411319	30.807605
416.163467	32.503063
416.915578	35.380687
417.667652	31.540491
418.419688	34.395299
419.171686	39.730708
419.923646	38.101956
420.675569	38.529105
421.427454	47.988104
422.179302	45.157884
422.931111	52.904056
423.682883	56.556551
424.434617	54.734450
425.186314	65.777462
425.937972	69.067647
426.689593	77.285972
427.441176	84.321349
428.192721	92.724654
428.944228	104.153750
429.695697	116.495109
430.447128	129.341424
431.198522	143.948594
431.949877	157.674654
432.701195	170.255350
433.452474	189.277275
434.203716	200.979040
434.954919	224.830716
435.706085	240.510046
436.457212	250.270855
437.208302	259.145408
437.959353	274.760407
438.710367	287.332116
439.461342	291.569963
440.212279	289.129204
440.963178	285.902789
441.714039	290.053543
442.464861	288.507665
443.215646	281.600631
443.966392	263.534970
444.717100	253.398909
445.467770	245.284457
446.218401	238.273201
446.968994	222.216767
447.719549	224.533143
448.470066	218.912490
449.220544	214.498880
449.970984	210.752332
450.721386	210.626719
451.471749	203.997966
452.222074	199.641362
452.972361	197.386931
453.722609	192.471236
454.472818	182.373491
455.222989	179.398097
455.973122	175.193424
456.723216	164.283823
457.473272	155.210840
458.223289	154.964522
458.973268	152.465767
459.723208	143.793717
460.473110	137.827216
461.222973	134.678942
461.972797	130.915901
462.722583	123.893629
463.472330	123.449713
464.222039	121.503540
464.971708	115.288030
465.721339	116.004364
466.470932	106.382824
467.220486	108.356474
467.970001	107.800189
468.719477	104.086799
469.468914	102.026314
470.218313	96.197067
470.967673	98.929678
471.716994	95.635022
472.466276	94.605866
473.215519	87.295267
473.964724	86.142118
474.713890	78.960823
475.463016	81.074615
476.212104	73.786709
476.961153	73.903715
477.710163	71.510034
478.459134	76.395213
479.208066	70.109221
479.956959	68.698760
480.705813	68.410087
481.454628	63.479189
482.203404	67.176982
482.952140	61.618147
483.700838	64.062876
484.449497	63.136251
485.198116	56.976704
485.946697	60.419797
486.695238	57.377397
487.443740	60.677627
488.192203	56.257255
488.940627	55.189034
489.689011	58.200899
490.437356	53.528932
491.185662	59.480053
491.933929	56.047401
492.682157	55.076538
493.430345	52.504044
494.178494	54.830989
494.926603	56.523966
495.674673	56.122739
496.422704	58.269168
497.170696	57.742472
497.918648	59.875086
498.666560	59.836067
499.414433	62.811934
500.162267	66.016743
500.910061	67.897925
501.657816	69.780028
502.405532	73.562023
503.153207	81.487470
503.900844	80.745489
504.648440	87.348204
505.395997	96.067820
506.143515	100.058658
506.890993	109.242686
507.638431	113.931858
508.385830	122.635418
509.133189	129.703219
509.880509	141.260831
510.627788	152.159472
511.375028	163.026985
512.122229	176.812045
512.869389	190.255882
513.616510	203.849222
514.363591	221.276809
515.110633	239.372537
515.857634	258.157417
516.604596	284.559437
517.351518	305.711766
518.098400	332.499223
518.845242	366.349069
519.592044	392.642429
520.338807	426.538887
521.085529	454.873825
521.832212	494.050513
522.578854	541.155654
523.325457	583.837123
524.072020	631.376957
524.818542	686.171331
525.565025	733.537345
526.311468	804.856357
527.057870	853.670586
527.804233	925.146222
528.550555	998.834622
