198.056508	16.334014
198.818765	24.946137
199.580988	36.201139
200.343178	23.362875
201.105336	19.658625
201.867460	24.809061
202.629552	32.435676
203.391611	22.244099
204.153637	18.440422
204.915629	10.754799
205.677589	27.407133
206.439516	17.477752
207.201410	23.198202
207.963271	16.631633
208.725099	14.435066
209.486893	9.691557
210.248655	9.892489
211.010384	8.818230
211.772079	21.726104
212.533741	15.603576
213.295371	16.009508
214.056967	5.715446
214.818529	9.664252
215.580059	3.987751
216.341555	19.444425
217.103019	14.134258
217.864449	18.829910
218.625845	7.218959
219.387209	16.980670
220.148539	9.392232
220.909836	6.123292
221.671099	13.481365
222.432329	3.812097
223.193526	15.788459
223.954690	12.360616
224.715820	9.066559
225.476916	2.953157
226.237979	11.794037
226.999009	6.644823
227.760006	8.960641
228.520968	7.991514
229.281898	7.768167
230.042793	8.002715
230.803656	0.444071
231.564484	5.607378
232.325280	6.917077
233.086041	7.138957
233.846769	6.561657
234.607464	10.100282
235.368124	10.270530
236.128752	4.854912
236.889345	2.021194
237.649905	7.066558
238.410431	4.833572
239.170923	6.022576
239.931382	5.789405
240.691807	8.001010
241.452198	3.106271
242.212556	6.338637
242.972879	7.657880
243.733169	5.752331
244.493425	3.366112
245.253647	3.183450
246.013835	7.511481
246.773990	11.315513
247.534110	3.983746
248.294197	6.461883
249.054250	6.288738
249.814268	8.930763
250.574253	5.622832
251.334204	5.956171
252.094121	8.610607
252.854004	6.798534
253.613853	8.306235
254.373667	4.995105
255.133448	9.850640
255.893195	9.546782
256.652907	11.091986
257.412586	8.943035
258.172230	6.440183
258.931840	11.069084
259.691416	7.704977
260.450958	12.229963
261.210466	14.559266
261.969939	17.622500
262.729378	16.341058
263.488783	15.218973
264.248154	15.686132
265.007490	14.366368
265.766793	14.472432
266.526061	14.396249
267.285294	15.785446
268.044493	15.341513
268.803658	14.142164
269.562789	19.479699
270.321885	18.658253
271.080946	14.596051
271.839974	16.198671
272.598966	18.573608
273.357925	21.333934
274.116849	17.728207
274.875738	10.034690
275.634593	17.758401
276.393413	19.670465
277.152199	19.445984
277.910951	16.715928
